MasterID,CollectionDate,SpawnYear,LGDTrapID,BioSamplesID,CollectionLocation,LGDFLmm,LGDWeight,SRR,LGDSpecies,PtagisSpecies,GenSpecies,LGDRun,PtagisRun,GenRun,LGDRear,PtagisRear,GenRear,LGDLifeStage,LGDSex,GenSex,GenStock,GenStockProb,GenParentHatchery,GenBY,GenPBT_ByHat,GenPBT_RGroup,GenComments,LGDFishComments,BioScaleFinalAge,PtagisEventSites,PtagisLastEventSite,PtagisLastEventDate,PtagisEventLastSpawnSite,RepeatSpawner,BiosamplesValid,LGDValid,LGDInjuryiesAll,LGDMarksAll,LGDMarkAD,LGDTagsAll,LGDNumPIT,LGDNumRT,LGDNumJaw,LGDOpComments,PTAgisSxCGRAObs,OpTrapSampleRate,OpWaterTemp,CreatedDate,CreatedUser,Editdate,EditUser,LGDNumFloy,Date,SppCode,Species,week_num
422908,2019-05-16T00:00:00Z,SY2019,LGR2A-LGR-11W-2019-000233,19-10110,Lower Granite Dam ->,680,NA,15W,1,1,1,5,1,5,W,W,U,RF,NI,M,HELLSC,0.716,NA,NA,Unassigned-W,Unassigned-W,NA,NA,1:2,"GRA(O),LLR(O),HYC(O),HAYDNC(M)",HAYDNC,2019-09-09T22:09:00Z,HYC,NA,TRUE,1,NA,UM,AI,Pit,3DD.00775EE5F8,NA,NA,NA,NA,0.28,52.7,2019-05-16T21:00:05Z,IDFG\pbunn,2019-05-22T12:07:08Z,IDFG\pbunn,NA,2019-05-16T00:00:00Z,1,Chinook,11
421913,2019-05-03T00:00:00Z,SY2019,LGR1A-LGR-32H-2019-000115,NA,Lower Granite Dam ->,580,NA,32H,3,NA,NA,2,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,RG,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,49,2019-05-05T21:00:04Z,IDFG\pbunn,2019-05-05T21:00:04Z,IDFG\pbunn,NA,2019-05-03T00:00:00Z,3,Steelhead,9
422797,2019-05-16T00:00:00Z,SY2019,LGR2A-LGR-11W-2019-000240,19-10116,Lower Granite Dam ->,720,NA,15W,1,1,1,5,1,5,W,W,U,RF,NI,F,HELLSC,0.997,NA,NA,Unassigned-W,Unassigned-W,NA,5,1:2,"GRA(O),UGR(O),UGR(O),LOOH(R)",LOOH,2019-08-27T13:10:59Z,UGR,NA,TRUE,1,S,UM,AI,Pit,3DD.00775F3E85,NA,NA,NA,NA,0.28,52.7,2019-05-16T21:00:05Z,IDFG\pbunn,2019-05-22T12:07:08Z,IDFG\pbunn,NA,2019-05-16T00:00:00Z,1,Chinook,11
422815,2019-05-16T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-000824,19-16346,Lower Granite Dam ->,760,NA,15H,1,NA,1,5,NA,5,H,NA,H,RF,NI,F,NA,NA,NA,NA,2015-DWOR-DWOR,2015-DWOR-DWOR-ClearwaterR,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,G,AD,AD,NA,NA,NA,NA,NA,NA,0.28,52.7,2019-05-16T21:00:05Z,IDFG\pbunn,2019-05-22T12:20:40Z,IDFG\pbunn,NA,2019-05-16T00:00:00Z,1,Chinook,11
422798,2019-05-16T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-000766,NA,Lower Granite Dam ->,460,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,Wire,NA,NA,NA,NA,NA,0.28,52.7,2019-05-16T21:00:05Z,IDFG\pbunn,2019-05-16T21:00:05Z,IDFG\pbunn,NA,2019-05-16T00:00:00Z,1,Chinook,11
422816,2019-05-16T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-000925,NA,Lower Granite Dam ->,690,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,52.7,2019-05-16T21:00:05Z,IDFG\pbunn,2019-05-16T21:00:05Z,IDFG\pbunn,NA,2019-05-16T00:00:00Z,1,Chinook,11
422830,2019-05-16T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-000848,NA,Lower Granite Dam ->,710,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,Wire,NA,NA,NA,NA,NA,0.28,52.7,2019-05-16T21:00:05Z,IDFG\pbunn,2019-05-16T21:00:05Z,IDFG\pbunn,NA,2019-05-16T00:00:00Z,1,Chinook,11
422847,2019-05-16T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-000940,19-16403,Lower Granite Dam ->,690,NA,15H,1,NA,1,5,NA,5,H,NA,H,RF,NI,F,NA,NA,NA,NA,2015-RAPH-RAPH,2015-RAPH-RAPH-RapidR,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,52.7,2019-05-16T21:00:05Z,IDFG\pbunn,2019-05-22T12:20:40Z,IDFG\pbunn,NA,2019-05-16T00:00:00Z,1,Chinook,11
422968,2019-05-17T00:00:00Z,SY2019,LGR2A-LGR-11W-2019-000299,19-10167,Lower Granite Dam ->,780,NA,15W,1,1,1,5,1,5,W,W,U,RF,NI,F,HELLSC,0.964,NA,NA,Unassigned-W,Unassigned-W,NA,NA,1:2,"GRA(O),IR1(O),IR2(O),IR3(O),IR4(O),IR4(O),IR4(O),IR4(O),IR4(O),IR4(O),IR4(O),IR4(O),IML(O),IMNAHW(R),IML(O),IR5(O)",IR5,2019-07-05T14:48:39Z,IR5,NA,TRUE,1,"S, G",UM,AI,Pit,3DD.00775F90B3,NA,NA,NA,NA,0.28,52,2019-05-17T21:00:04Z,IDFG\pbunn,2019-05-22T12:07:08Z,IDFG\pbunn,NA,2019-05-17T00:00:00Z,1,Chinook,11
421794,2019-04-09T00:00:00Z,SY2019,LGR1A-LGR-32H-2019-000035,NA,Lower Granite Dam ->,680,NA,32H,3,NA,NA,2,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,G,AD,AD,NA,NA,NA,NA,NA,NA,0.28,46.3,2019-04-09T21:00:04Z,IDFG\pbunn,2019-04-09T21:00:04Z,IDFG\pbunn,NA,2019-04-09T00:00:00Z,3,Steelhead,6
423200,2019-05-20T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-001226,19-16543,Lower Granite Dam ->,690,NA,15H,1,NA,1,5,NA,5,H,NA,H,RF,NI,F,NA,NA,NA,NA,2015-RAPH-RAPH,2015-RAPH-RAPH-RapidR,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,50,2019-05-20T21:00:04Z,IDFG\pbunn,2019-05-28T13:45:39Z,IDFG\pbunn,NA,2019-05-20T00:00:00Z,1,Chinook,12
421763,2019-04-08T00:00:00Z,SY2019,LGR1A-LGR-32H-2019-000031,NA,Lower Granite Dam ->,570,NA,32H,3,NA,NA,2,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,Wire,NA,NA,NA,NA,NA,0.28,47,2019-04-08T21:00:05Z,IDFG\pbunn,2019-04-08T21:00:05Z,IDFG\pbunn,NA,2019-04-08T00:00:00Z,3,Steelhead,6
421744,2019-04-05T00:00:00Z,SY2019,LGR1A-LGR-32H-2019-000005,NA,Lower Granite Dam ->,580,NA,32H,3,NA,NA,2,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,First day of trapping operations!!!,NA,0.28,46.8,2019-04-05T21:00:04Z,IDFG\pbunn,2019-04-05T21:00:04Z,IDFG\pbunn,NA,2019-04-05T00:00:00Z,3,Steelhead,5
422950,2019-05-17T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-001096,NA,Lower Granite Dam ->,690,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,G,AD,AD,NA,NA,NA,NA,NA,NA,0.28,52,2019-05-17T21:00:04Z,IDFG\pbunn,2019-05-17T21:00:04Z,IDFG\pbunn,NA,2019-05-17T00:00:00Z,1,Chinook,11
423000,2019-05-17T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-001165,NA,Lower Granite Dam ->,470,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,52,2019-05-17T21:00:04Z,IDFG\pbunn,2019-05-17T21:00:04Z,IDFG\pbunn,NA,2019-05-17T00:00:00Z,1,Chinook,11
423015,2019-05-17T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-001106,NA,Lower Granite Dam ->,680,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,G,AD,AD,NA,NA,NA,NA,NA,NA,0.28,52,2019-05-17T21:00:04Z,IDFG\pbunn,2019-05-17T21:00:04Z,IDFG\pbunn,NA,2019-05-17T00:00:00Z,1,Chinook,11
422831,2019-05-16T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-000894,NA,Lower Granite Dam ->,690,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,Wire,NA,NA,NA,NA,NA,0.28,52.7,2019-05-16T21:00:05Z,IDFG\pbunn,2019-05-16T21:00:05Z,IDFG\pbunn,NA,2019-05-16T00:00:00Z,1,Chinook,11
423175,2019-05-20T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-001231,NA,Lower Granite Dam ->,490,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,50,2019-05-20T21:00:04Z,IDFG\pbunn,2019-05-20T21:00:04Z,IDFG\pbunn,NA,2019-05-20T00:00:00Z,1,Chinook,12
423190,2019-05-20T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-001236,19-16548,Lower Granite Dam ->,750,NA,15H,1,NA,1,5,NA,5,H,NA,H,RF,NI,M,NA,NA,NA,NA,2015-CLWH-DWOR,2015-CLWH-DWOR-NFClearwaterR-AD,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,Wire,NA,NA,NA,NA,NA,0.28,50,2019-05-20T21:00:04Z,IDFG\pbunn,2019-05-28T13:45:39Z,IDFG\pbunn,NA,2019-05-20T00:00:00Z,1,Chinook,12
423022,2019-05-17T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-001148,19-16505,Lower Granite Dam ->,700,NA,15H,1,NA,1,5,NA,5,H,NA,H,RF,NI,F,NA,NA,NA,NA,2015-CLWH-SFCLW,2015-CLWH-SFCLW-SelwayR-AD,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,G,AD,AD,NA,NA,NA,NA,NA,NA,0.28,52,2019-05-17T21:00:04Z,IDFG\pbunn,2019-05-28T13:45:39Z,IDFG\pbunn,NA,2019-05-17T00:00:00Z,1,Chinook,11
423058,2019-05-17T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-001027,NA,Lower Granite Dam ->,670,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,52,2019-05-17T21:00:04Z,IDFG\pbunn,2019-05-17T21:00:04Z,IDFG\pbunn,NA,2019-05-17T00:00:00Z,1,Chinook,11
423059,2019-05-17T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-001033,NA,Lower Granite Dam ->,730,NA,15H,1,1,NA,5,1,NA,H,H,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPJ(O),BO2(O),BO4(O),TD2(O),JO2(O),MC1(O),ICH(O),LMA(O),GOA(O),GRA(O),LGRLDR(R),GRA(O),RAPH(M)",RAPH,2019-06-19T10:00:00Z,RAPH,NA,FALSE,1,HB,AD,AD,Pit,3DD.007784C93C,NA,NA,NA,NA,0.28,52,2019-05-17T21:00:04Z,IDFG\pbunn,2019-05-17T21:00:04Z,IDFG\pbunn,NA,2019-05-17T00:00:00Z,1,Chinook,11
422855,2019-05-16T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-000880,NA,Lower Granite Dam ->,660,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,52.7,2019-05-16T21:00:05Z,IDFG\pbunn,2019-05-16T21:00:05Z,IDFG\pbunn,NA,2019-05-16T00:00:00Z,1,Chinook,11
422922,2019-05-16T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-000982,NA,Lower Granite Dam ->,720,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,52.7,2019-05-16T21:00:05Z,IDFG\pbunn,2019-05-16T21:00:05Z,IDFG\pbunn,NA,2019-05-16T00:00:00Z,1,Chinook,11
422958,2019-05-17T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-001072,NA,Lower Granite Dam ->,700,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,52,2019-05-17T21:00:04Z,IDFG\pbunn,2019-05-17T21:00:04Z,IDFG\pbunn,NA,2019-05-17T00:00:00Z,1,Chinook,11
422967,2019-05-17T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-001098,NA,Lower Granite Dam ->,700,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,G,AD,AD,Wire,NA,NA,NA,NA,NA,0.28,52,2019-05-17T21:00:04Z,IDFG\pbunn,2019-05-17T21:00:04Z,IDFG\pbunn,NA,2019-05-17T00:00:00Z,1,Chinook,11
422972,2019-05-17T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-001068,NA,Lower Granite Dam ->,780,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,52,2019-05-17T21:00:04Z,IDFG\pbunn,2019-05-17T21:00:04Z,IDFG\pbunn,NA,2019-05-17T00:00:00Z,1,Chinook,11
422974,2019-05-17T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-001078,NA,Lower Granite Dam ->,800,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,S,AD,AD,NA,NA,NA,NA,NA,NA,0.28,52,2019-05-17T21:00:04Z,IDFG\pbunn,2019-05-17T21:00:04Z,IDFG\pbunn,NA,2019-05-17T00:00:00Z,1,Chinook,11
421889,2019-04-30T00:00:00Z,SY2019,LGR1A-LGR-12H-2019-000103,NA,Lower Granite Dam ->,820,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,S,AD,AD,NA,NA,NA,NA,NA,NA,0.28,49.9,2019-04-30T21:00:04Z,IDFG\pbunn,2019-04-30T21:00:04Z,IDFG\pbunn,NA,2019-04-30T00:00:00Z,1,Chinook,9
423016,2019-05-17T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-001073,19-16468,Lower Granite Dam ->,790,NA,15H,1,NA,1,5,NA,5,H,NA,H,RF,NI,M,NA,NA,NA,NA,2015-CLWH-Powell,2015-CLWH-POWELL-SelwayR-AD,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,Wire,NA,NA,NA,NA,NA,0.28,52,2019-05-17T21:00:04Z,IDFG\pbunn,2019-05-22T12:20:40Z,IDFG\pbunn,NA,2019-05-17T00:00:00Z,1,Chinook,11
423048,2019-05-17T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-001018,NA,Lower Granite Dam ->,800,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,S,AD,AD,NA,NA,NA,NA,NA,NA,0.28,52,2019-05-17T21:00:04Z,IDFG\pbunn,2019-05-17T21:00:04Z,IDFG\pbunn,NA,2019-05-17T00:00:00Z,1,Chinook,11
423051,2019-05-17T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-001016,NA,Lower Granite Dam ->,690,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,Wire,NA,NA,NA,NA,NA,0.28,52,2019-05-17T21:00:04Z,IDFG\pbunn,2019-05-17T21:00:04Z,IDFG\pbunn,NA,2019-05-17T00:00:00Z,1,Chinook,11
423064,2019-05-17T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-001141,NA,Lower Granite Dam ->,600,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,52,2019-05-17T21:00:04Z,IDFG\pbunn,2019-05-17T21:00:04Z,IDFG\pbunn,NA,2019-05-17T00:00:00Z,1,Chinook,11
423065,2019-05-17T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-001104,NA,Lower Granite Dam ->,630,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,S,AD,AD,NA,NA,NA,NA,NA,NA,0.28,52,2019-05-17T21:00:04Z,IDFG\pbunn,2019-05-17T21:00:04Z,IDFG\pbunn,NA,2019-05-17T00:00:00Z,1,Chinook,11
422999,2019-05-17T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-001049,NA,Lower Granite Dam ->,730,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,52,2019-05-17T21:00:04Z,IDFG\pbunn,2019-05-17T21:00:04Z,IDFG\pbunn,NA,2019-05-17T00:00:00Z,1,Chinook,11
423041,2019-05-17T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-001059,NA,Lower Granite Dam ->,620,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,52,2019-05-17T21:00:04Z,IDFG\pbunn,2019-05-17T21:00:04Z,IDFG\pbunn,NA,2019-05-17T00:00:00Z,1,Chinook,11
423017,2019-05-17T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-001179,NA,Lower Granite Dam ->,710,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,52,2019-05-17T21:00:04Z,IDFG\pbunn,2019-05-17T21:00:04Z,IDFG\pbunn,NA,2019-05-17T00:00:00Z,1,Chinook,11
423031,2019-05-17T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-001084,NA,Lower Granite Dam ->,700,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,G,AD,AD,Wire,NA,NA,NA,NA,NA,0.28,52,2019-05-17T21:00:04Z,IDFG\pbunn,2019-05-17T21:00:04Z,IDFG\pbunn,NA,2019-05-17T00:00:00Z,1,Chinook,11
423032,2019-05-17T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-001051,NA,Lower Granite Dam ->,720,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,52,2019-05-17T21:00:04Z,IDFG\pbunn,2019-05-17T21:00:04Z,IDFG\pbunn,NA,2019-05-17T00:00:00Z,1,Chinook,11
422949,2019-05-17T00:00:00Z,SY2019,LGR2A-LGR-11W-2019-000309,19-10174,Lower Granite Dam ->,630,NA,15W,1,1,1,5,1,5,W,W,U,RF,NI,M,MFSALM,0.999,NA,NA,Unassigned-W,Unassigned-W,NA,ab 16,1:2,"GRA(O),BRC(O)",BRC,2019-07-13T05:11:23Z,BRC,NA,TRUE,1,S,UM,AI,Pit,3DD.00775E8B51,NA,NA,NA,NA,0.28,52,2019-05-17T21:00:04Z,IDFG\pbunn,2019-05-22T12:07:08Z,IDFG\pbunn,NA,2019-05-17T00:00:00Z,1,Chinook,11
422975,2019-05-17T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-001161,NA,Lower Granite Dam ->,670,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,G,AD,AD,NA,NA,NA,NA,NA,NA,0.28,52,2019-05-17T21:00:04Z,IDFG\pbunn,2019-05-17T21:00:04Z,IDFG\pbunn,NA,2019-05-17T00:00:00Z,1,Chinook,11
422991,2019-05-17T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-001061,NA,Lower Granite Dam ->,660,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,G,AD,AD,NA,NA,NA,NA,NA,NA,0.28,52,2019-05-17T21:00:04Z,IDFG\pbunn,2019-05-17T21:00:04Z,IDFG\pbunn,NA,2019-05-17T00:00:00Z,1,Chinook,11
423101,2019-05-17T00:00:00Z,SY2019,LGR2A-LGR-11W-2019-000276,19-10147,Lower Granite Dam ->,620,NA,15W,1,1,1,5,1,5,W,W,U,RF,NI,M,MFSALM,0.593,NA,NA,Unassigned-W,Unassigned-W,NA,NA,1:2,"GRA(O),BRC(O)",BRC,2019-07-05T02:24:26Z,BRC,NA,TRUE,1,EH,UM,AI,Pit,3DD.00775EB354,NA,NA,NA,NA,0.28,52,2019-05-17T21:00:04Z,IDFG\pbunn,2019-05-22T12:07:08Z,IDFG\pbunn,NA,2019-05-17T00:00:00Z,1,Chinook,11
423097,2019-05-17T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-001159,NA,Lower Granite Dam ->,670,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,Wire,NA,NA,NA,NA,NA,0.28,52,2019-05-17T21:00:04Z,IDFG\pbunn,2019-05-17T21:00:04Z,IDFG\pbunn,NA,2019-05-17T00:00:00Z,1,Chinook,11
424644,2019-05-30T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-002407,NA,Lower Granite Dam ->,440,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,FALSE,1,G,AD,AD,NA,NA,NA,NA,NA,NA,0.28,53.5,2019-05-30T21:00:04Z,IDFG\pbunn,2019-05-30T21:00:04Z,IDFG\pbunn,NA,2019-05-30T00:00:00Z,1,Chinook,13
424646,2019-05-30T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-002303,NA,Lower Granite Dam ->,440,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,53.5,2019-05-30T21:00:04Z,IDFG\pbunn,2019-05-30T21:00:04Z,IDFG\pbunn,NA,2019-05-30T00:00:00Z,1,Chinook,13
424679,2019-05-30T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-002449,NA,Lower Granite Dam ->,480,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,53.5,2019-05-30T21:00:04Z,IDFG\pbunn,2019-05-30T21:00:04Z,IDFG\pbunn,NA,2019-05-30T00:00:00Z,1,Chinook,13
422951,2019-05-17T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-001145,NA,Lower Granite Dam ->,710,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,52,2019-05-17T21:00:04Z,IDFG\pbunn,2019-05-17T21:00:04Z,IDFG\pbunn,NA,2019-05-17T00:00:00Z,1,Chinook,11
422971,2019-05-17T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-001110,NA,Lower Granite Dam ->,680,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,G,AD,AD,NA,NA,NA,NA,NA,NA,0.28,52,2019-05-17T21:00:04Z,IDFG\pbunn,2019-05-17T21:00:04Z,IDFG\pbunn,NA,2019-05-17T00:00:00Z,1,Chinook,11
422996,2019-05-17T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-001157,NA,Lower Granite Dam ->,640,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,52,2019-05-17T21:00:04Z,IDFG\pbunn,2019-05-17T21:00:04Z,IDFG\pbunn,NA,2019-05-17T00:00:00Z,1,Chinook,11
